Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
19555,Charles Perez,M,9th,Bailey High School,64,86,7,District,4976,3124928
20440,Kevin Thompson,M,10th,Bailey High School,64,86,7,District,4976,3124928
22288,Russell Perez,M,10th,Bailey High School,64,86,7,District,4976,3124928
19535,Tony Nelson,M,9th,Bailey High School,64,85,7,District,4976,3124928
21635,Natalie Malone,F,10th,Bailey High School,64,85,7,District,4976,3124928
22080,Anita Scott,F,9th,Bailey High School,64,85,7,District,4976,3124928
19408,Rebecca White,F,11th,Bailey High School,64,84,7,District,4976,3124928
21348,Gary Flores,M,11th,Bailey High School,64,84,7,District,4976,3124928
22097,Cody Wilcox,M,9th,Bailey High School,64,84,7,District,4976,3124928
22163,Jeffery Banks,M,10th,Bailey High School,64,84,7,District,4976,3124928
22330,Daniel Martin,M,11th,Bailey High School,64,84,7,District,4976,3124928
18934,Jessica Cunningham,F,11th,Bailey High School,64,83,7,District,4976,3124928
20748,Brandon Jenkins,M,12th,Bailey High School,64,83,7,District,4976,3124928
21302,Christopher Lamb,M,9th,Bailey High School,64,83,7,District,4976,3124928
18005,Elizabeth Sharp,F,10th,Bailey High School,64,82,7,District,4976,3124928
20723,Robert Shelton,M,12th,Bailey High School,64,82,7,District,4976,3124928
20877,Diana Phelps,F,9th,Bailey High School,64,82,7,District,4976,3124928
21652,Kyle Spears,M,11th,Bailey High School,64,82,7,District,4976,3124928
21768,Sarah Smith,F,10th,Bailey High School,64,82,7,District,4976,3124928
18080,Heather Malone,F,11th,Bailey High School,64,81,7,District,4976,3124928
20344,Nancy Park,F,10th,Bailey High School,64,81,7,District,4976,3124928
20752,David Beard,M,11th,Bailey High School,64,81,7,District,4976,3124928
20972,Stefanie Jackson,F,11th,Bailey High School,64,81,7,District,4976,3124928
21420,Nicole Garcia,F,12th,Bailey High School,64,81,7,District,4976,3124928
19673,Mr. Steven Harrison,M,12th,Bailey High School,64,80,7,District,4976,3124928
21742,Michael Greene,M,11th,Bailey High School,64,80,7,District,4976,3124928
22354,Jeffery Wilson,M,12th,Bailey High School,64,80,7,District,4976,3124928
18674,Jaclyn Cobb,F,9th,Bailey High School,64,79,7,District,4976,3124928
18588,Michael Watson,M,12th,Bailey High School,64,78,7,District,4976,3124928
18924,Tracy Daniels,M,10th,Bailey High School,64,78,7,District,4976,3124928
21014,Brian Thomas,M,9th,Bailey High School,64,77,7,District,4976,3124928
21518,Jonathan Byrd,M,9th,Bailey High School,64,77,7,District,4976,3124928
22293,Breanna Moore,F,9th,Bailey High School,64,77,7,District,4976,3124928
18637,Mandy Mcconnell DDS,F,10th,Bailey High School,64,76,7,District,4976,3124928
22156,Warren Gray,M,11th,Bailey High School,64,76,7,District,4976,3124928
19669,Amy Moore,F,9th,Bailey High School,64,75,7,District,4976,3124928
19826,Heather Smith,F,9th,Bailey High School,64,75,7,District,4976,3124928
21371,Dr. David Wright,M,10th,Bailey High School,64,75,7,District,4976,3124928
18507,Amanda Kent,F,12th,Bailey High School,64,74,7,District,4976,3124928
20173,April Trujillo,F,9th,Bailey High School,64,74,7,District,4976,3124928
20629,Steven Chapman,M,10th,Bailey High School,64,74,7,District,4976,3124928
18021,Deborah Davis,F,11th,Bailey High School,64,73,7,District,4976,3124928
19563,Natasha Davis,F,10th,Bailey High School,64,73,7,District,4976,3124928
19935,Richard Smith,M,11th,Bailey High School,64,73,7,District,4976,3124928
20203,Erin Hickman,F,10th,Bailey High School,64,73,7,District,4976,3124928
20364,Natalie Whitaker,F,9th,Bailey High School,64,73,7,District,4976,3124928
22816,Thomas Smith,M,10th,Bailey High School,64,73,7,District,4976,3124928
18344,Sara Cooper,F,12th,Bailey High School,64,72,7,District,4976,3124928
18442,Dawn Knight,F,10th,Bailey High School,64,72,7,District,4976,3124928
20097,Nathan Day,M,10th,Bailey High School,64,72,7,District,4976,3124928
20680,Kimberly Padilla,F,11th,Bailey High School,64,72,7,District,4976,3124928
21011,Angela Jones,F,9th,Bailey High School,64,72,7,District,4976,3124928
21497,Amber Lopez,F,10th,Bailey High School,64,72,7,District,4976,3124928
21569,Christine Williams,F,10th,Bailey High School,64,72,7,District,4976,3124928
22195,Matthew Wilson,M,9th,Bailey High School,64,72,7,District,4976,3124928
22207,Lori Weaver,F,12th,Bailey High School,64,71,7,District,4976,3124928
22442,Hannah Warren,F,11th,Bailey High School,64,71,7,District,4976,3124928
19923,Manuel Olson,M,12th,Bailey High School,64,70,7,District,4976,3124928
22294,Donald Martinez,M,9th,Bailey High School,64,70,7,District,4976,3124928
18587,Mark Garcia,M,10th,Bailey High School,64,69,7,District,4976,3124928
19682,Becky Jones,F,9th,Bailey High School,64,69,7,District,4976,3124928
20873,Ann Bishop,F,11th,Bailey High School,64,69,7,District,4976,3124928
18508,Devin Hogan,M,10th,Bailey High School,64,68,7,District,4976,3124928
20787,Kathy Mason,F,10th,Bailey High School,64,68,7,District,4976,3124928
22107,Cassandra Franklin,F,11th,Bailey High School,64,68,7,District,4976,3124928
22692,Jonathan Gardner,M,9th,Bailey High School,64,68,7,District,4976,3124928
22790,Chase Horton,M,9th,Bailey High School,64,68,7,District,4976,3124928
18803,Robert Dixon,M,10th,Bailey High School,64,67,7,District,4976,3124928
19196,Daniel Riley,M,12th,Bailey High School,64,66,7,District,4976,3124928
20969,Christina Riley,F,10th,Bailey High School,64,66,7,District,4976,3124928
21964,Matthew Leach,M,11th,Bailey High School,64,66,7,District,4976,3124928
20039,Ryan Moore,M,12th,Bailey High School,64,65,7,District,4976,3124928
21986,Benjamin Adkins,M,10th,Bailey High School,64,65,7,District,4976,3124928
20029,Karen Hanson,F,11th,Bailey High School,64,64,7,District,4976,3124928
20632,Julie Allison,F,9th,Bailey High School,64,64,7,District,4976,3124928
21537,Kevin Robinson,M,10th,Bailey High School,64,64,7,District,4976,3124928
22589,Kayla Petersen,F,9th,Bailey High School,64,64,7,District,4976,3124928
18956,Lori Ortiz,F,11th,Bailey High School,64,63,7,District,4976,3124928
20114,Nathan Cannon,M,11th,Bailey High School,64,63,7,District,4976,3124928
21201,Michael Howell,M,9th,Bailey High School,64,63,7,District,4976,3124928
19649,Joann Patton,F,12th,Bailey High School,64,61,7,District,4976,3124928
19742,Marie Hernandez,F,9th,Bailey High School,64,61,7,District,4976,3124928
18546,Robert Whitehead,M,11th,Bailey High School,64,60,7,District,4976,3124928
19835,Megan Olson,F,9th,Bailey High School,64,60,7,District,4976,3124928
20795,Frank Blackwell,M,9th,Bailey High School,64,60,7,District,4976,3124928
22165,Glenn Bates,M,11th,Bailey High School,64,60,7,District,4976,3124928
22122,Evan Brown,M,10th,Bailey High School,64,59,7,District,4976,3124928
22448,Mason Walker,M,11th,Bailey High School,64,59,7,District,4976,3124928
18113,Karen Thompson,F,10th,Bailey High School,64,57,7,District,4976,3124928
19775,Kendra Yang,F,9th,Bailey High School,64,57,7,District,4976,3124928
20610,Linda Wolfe,F,10th,Bailey High School,64,57,7,District,4976,3124928
18576,Stephanie Howard MD,F,9th,Bailey High School,64,56,7,District,4976,3124928
19180,Dawn Martinez,F,9th,Bailey High School,64,56,7,District,4976,3124928
19232,Brian Mccoy,M,11th,Bailey High School,64,56,7,District,4976,3124928
20399,Mr. Jeremiah Morris IV,M,11th,Bailey High School,64,56,7,District,4976,3124928
20763,Erin Perez,F,12th,Bailey High School,64,56,7,District,4976,3124928
19564,Shannon Simon,F,11th,Bailey High School,64,55,7,District,4976,3124928
19720,Ryan Maldonado,M,11th,Bailey High School,64,55,7,District,4976,3124928
20218,Alexandra Wilson,F,12th,Bailey High School,64,55,7,District,4976,3124928
20394,Megan Davis,F,11th,Bailey High School,64,55,7,District,4976,3124928
21317,Justin Lee,M,9th,Bailey High School,64,55,7,District,4976,3124928
22295,Lauren Fowler,F,12th,Bailey High School,64,55,7,District,4976,3124928
22379,Kathleen Phillips,F,11th,Bailey High School,63,99,7,District,4976,3124928
22635,Dawn Johnson,F,11th,Bailey High School,63,99,7,District,4976,3124928
22774,Michelle Ramos,F,9th,Bailey High School,63,99,7,District,4976,3124928
19154,Robert Wallace,M,10th,Bailey High School,63,98,7,District,4976,3124928
19495,Michelle Perez,F,10th,Bailey High School,63,98,7,District,4976,3124928
17953,Savannah Wallace,F,12th,Bailey High School,63,97,7,District,4976,3124928
20508,Matthew Christensen,M,12th,Bailey High School,63,97,7,District,4976,3124928
20607,Ronald Poole,M,9th,Bailey High School,63,97,7,District,4976,3124928
20627,Daniel Burton,M,9th,Bailey High School,63,97,7,District,4976,3124928
22302,Kevin Ford,M,11th,Bailey High School,63,97,7,District,4976,3124928
20982,Dale Bartlett,M,11th,Bailey High School,63,96,7,District,4976,3124928
21588,John Smith,M,12th,Bailey High School,63,96,7,District,4976,3124928
18983,Rebecca Woodward,F,10th,Bailey High School,63,95,7,District,4976,3124928
20924,Jeremy Wright,M,12th,Bailey High School,63,95,7,District,4976,3124928
18522,Kristine Kelly,F,9th,Bailey High School,63,94,7,District,4976,3124928
19691,David Rivera,M,9th,Bailey High School,63,94,7,District,4976,3124928
19933,Christine Johnson,F,9th,Bailey High School,63,94,7,District,4976,3124928
21121,Pamela Mann,F,11th,Bailey High School,63,94,7,District,4976,3124928
18121,Kim Decker,F,10th,Bailey High School,63,93,7,District,4976,3124928
18669,Wanda Spencer,F,10th,Bailey High School,63,93,7,District,4976,3124928
21457,Johnny Johnson,M,10th,Bailey High School,63,93,7,District,4976,3124928
18610,Jacob Lawrence,M,12th,Bailey High School,63,92,7,District,4976,3124928
19173,Vanessa Travis,F,10th,Bailey High School,63,92,7,District,4976,3124928
19443,Nicholas Hardy,M,11th,Bailey High School,63,92,7,District,4976,3124928
19639,Kristy Jackson,F,12th,Bailey High School,63,92,7,District,4976,3124928
19782,Courtney Vaughn,F,11th,Bailey High School,63,92,7,District,4976,3124928
21300,Ashley Calderon,F,12th,Bailey High School,63,92,7,District,4976,3124928
22145,Amy Rice,F,9th,Bailey High School,63,91,7,District,4976,3124928
22603,Crystal Shah,F,10th,Bailey High School,63,91,7,District,4976,3124928
17985,Bradley Hunter,M,9th,Bailey High School,63,90,7,District,4976,3124928
18336,Lori Zamora,F,12th,Bailey High School,63,90,7,District,4976,3124928
18563,Sarah Clark,F,11th,Bailey High School,63,90,7,District,4976,3124928
19508,Troy Waller,M,12th,Bailey High School,63,90,7,District,4976,3124928
21902,Daniel Lewis,M,10th,Bailey High School,63,90,7,District,4976,3124928
21111,Robert Oconnor,M,10th,Bailey High School,63,89,7,District,4976,3124928
20416,Sandra Hanna,F,10th,Bailey High School,63,88,7,District,4976,3124928
20472,George Martin,M,10th,Bailey High School,63,88,7,District,4976,3124928
20705,Christopher Carroll,M,9th,Bailey High School,63,88,7,District,4976,3124928
20869,Matthew Brown,M,12th,Bailey High School,63,88,7,District,4976,3124928
18052,Guy Thomas,M,9th,Bailey High School,63,87,7,District,4976,3124928
19064,Robert Weber,M,9th,Bailey High School,63,87,7,District,4976,3124928
19829,Madeline Clark,F,11th,Bailey High School,63,87,7,District,4976,3124928
21530,Ryan Gonzalez,M,10th,Bailey High School,63,87,7,District,4976,3124928
21674,Molly Mason,F,9th,Bailey High School,63,87,7,District,4976,3124928
18474,Terri Miller,F,9th,Bailey High School,63,86,7,District,4976,3124928
20937,Kyle Boyd,M,11th,Bailey High School,63,86,7,District,4976,3124928
22119,Laura Miller,F,9th,Bailey High School,63,86,7,District,4976,3124928
22395,Vanessa English,F,12th,Bailey High School,63,86,7,District,4976,3124928
18775,Kayla Ayers,F,11th,Bailey High School,63,84,7,District,4976,3124928
20976,Brittney Randall,F,11th,Bailey High School,63,84,7,District,4976,3124928
18078,Deborah Meadows,F,12th,Bailey High School,63,83,7,District,4976,3124928
19075,Adriana Smith,F,9th,Bailey High School,63,83,7,District,4976,3124928
19664,Gerald Robbins,M,10th,Bailey High School,63,81,7,District,4976,3124928
19966,Tracy Russell,F,12th,Bailey High School,63,81,7,District,4976,3124928
22108,Francisco Shelton,M,10th,Bailey High School,63,81,7,District,4976,3124928
19108,Marissa Nelson,F,12th,Bailey High School,63,80,7,District,4976,3124928
20189,Aaron Quinn,M,10th,Bailey High School,63,80,7,District,4976,3124928
21434,Patricia Monroe,F,10th,Bailey High School,63,80,7,District,4976,3124928
21554,Robert Landry,M,9th,Bailey High School,63,79,7,District,4976,3124928
21800,Zachary Parker,M,10th,Bailey High School,63,79,7,District,4976,3124928
18377,Jeff Henderson,M,11th,Bailey High School,63,78,7,District,4976,3124928
20306,David Sloan,M,11th,Bailey High School,63,78,7,District,4976,3124928
20331,Steven Watson,M,11th,Bailey High School,63,78,7,District,4976,3124928
18389,Donna Jackson,F,12th,Bailey High School,63,77,7,District,4976,3124928
19214,Tanya Robinson,F,11th,Bailey High School,63,77,7,District,4976,3124928
17912,Jeremiah White,M,9th,Bailey High School,63,76,7,District,4976,3124928
20290,Joshua Alexander,M,10th,Bailey High School,63,76,7,District,4976,3124928
20410,Sherry Mueller,F,11th,Bailey High School,63,76,7,District,4976,3124928
20926,Pamela Gray,F,11th,Bailey High School,63,76,7,District,4976,3124928
17927,Christopher Booker,M,12th,Bailey High School,63,75,7,District,4976,3124928
20094,Jeffery Francis,M,11th,Bailey High School,63,75,7,District,4976,3124928
21665,Dawn Lawson,F,12th,Bailey High School,63,75,7,District,4976,3124928
18174,Melissa Reed,F,10th,Bailey High School,63,74,7,District,4976,3124928
18623,Joyce Roberts,F,9th,Bailey High School,63,74,7,District,4976,3124928
18744,Jimmy Miller,M,12th,Bailey High School,63,74,7,District,4976,3124928
19023,Michael Perez,M,9th,Bailey High School,63,74,7,District,4976,3124928
19479,Alex Thompson,M,12th,Bailey High School,63,74,7,District,4976,3124928
19856,Mallory Anderson,F,9th,Bailey High School,63,74,7,District,4976,3124928
21091,Andrew Farmer,M,12th,Bailey High School,63,74,7,District,4976,3124928
22699,Kimberly Castro,F,12th,Bailey High School,63,74,7,District,4976,3124928
18664,Brian Lewis,M,10th,Bailey High School,63,73,7,District,4976,3124928
18719,Christy Gutierrez,F,10th,Bailey High School,63,73,7,District,4976,3124928
20694,Nicolas Johnson,M,9th,Bailey High School,63,73,7,District,4976,3124928
20302,Anna Marshall,F,11th,Bailey High School,63,72,7,District,4976,3124928
21395,Christina Roberson,F,12th,Bailey High School,63,72,7,District,4976,3124928
21856,Michael Gonzalez,M,12th,Bailey High School,63,72,7,District,4976,3124928
18104,Linda Kim,F,10th,Bailey High School,63,71,7,District,4976,3124928
18176,Olivia Cruz,F,11th,Bailey High School,63,71,7,District,4976,3124928
18826,Allen Oneal,M,9th,Bailey High School,63,71,7,District,4976,3124928
19010,Matthew Jones,M,9th,Bailey High School,63,71,7,District,4976,3124928
19324,John Thomas MD,M,10th,Bailey High School,63,71,7,District,4976,3124928
21878,Martha Stone,F,11th,Bailey High School,63,71,7,District,4976,3124928
20179,Diana Lane,F,12th,Bailey High School,63,69,7,District,4976,3124928
22262,Matthew Gardner,M,11th,Bailey High School,63,69,7,District,4976,3124928
19799,Christine Allen,F,10th,Bailey High School,63,68,7,District,4976,3124928
20638,Phillip Adams,M,10th,Bailey High School,63,67,7,District,4976,3124928
21388,Nicole Peterson,F,10th,Bailey High School,63,67,7,District,4976,3124928
22457,Joseph Lopez,M,10th,Bailey High School,63,67,7,District,4976,3124928
17932,Natalie Bennett,F,10th,Bailey High School,63,65,7,District,4976,3124928
20768,Kelsey Smith,F,9th,Bailey High School,63,65,7,District,4976,3124928
18271,Patrick Barker PhD,M,9th,Bailey High School,63,64,7,District,4976,3124928
19246,Samantha Martin,F,9th,Bailey High School,63,64,7,District,4976,3124928
19376,Manuel Arellano,M,12th,Bailey High School,63,64,7,District,4976,3124928
22063,Mr. Jeremiah Rogers,M,10th,Bailey High School,63,64,7,District,4976,3124928
20842,Courtney Ward,F,11th,Bailey High School,63,63,7,District,4976,3124928
22243,Grace Harrison,F,9th,Bailey High School,63,63,7,District,4976,3124928
19148,Michelle Murray,F,9th,Bailey High School,63,62,7,District,4976,3124928
20118,Crystal Hernandez,F,12th,Bailey High School,63,62,7,District,4976,3124928
20567,Daniel Gordon,M,11th,Bailey High School,63,62,7,District,4976,3124928
21777,Zachary Rivera,M,9th,Bailey High School,63,62,7,District,4976,3124928
21959,Daniel Haley,M,9th,Bailey High School,63,62,7,District,4976,3124928
22653,Adam Huffman,M,12th,Bailey High School,63,62,7,District,4976,3124928
21755,Briana Stone,F,12th,Bailey High School,63,61,7,District,4976,3124928
22748,Joshua Swanson,M,11th,Bailey High School,63,61,7,District,4976,3124928
18026,Brian Trevino,M,9th,Bailey High School,63,60,7,District,4976,3124928
19353,Jared Kelley,M,12th,Bailey High School,63,60,7,District,4976,3124928
19621,Thomas Foster,M,11th,Bailey High School,63,60,7,District,4976,3124928
17976,David Cannon,M,9th,Bailey High School,63,59,7,District,4976,3124928
18906,Jack Cochran,M,11th,Bailey High School,63,59,7,District,4976,3124928
19388,Daniel White,M,10th,Bailey High School,63,59,7,District,4976,3124928
20693,Tonya Cortez,F,12th,Bailey High School,63,59,7,District,4976,3124928
22017,Allison White,F,9th,Bailey High School,63,59,7,District,4976,3124928
17961,Mr. Michael Allen,M,9th,Bailey High School,63,58,7,District,4976,3124928
18059,Jesse Todd,M,11th,Bailey High School,63,58,7,District,4976,3124928
20005,Dalton Murphy,M,11th,Bailey High School,63,58,7,District,4976,3124928
22096,Hannah Hicks,F,9th,Bailey High School,63,58,7,District,4976,3124928
22811,Richard Vang,M,12th,Bailey High School,63,58,7,District,4976,3124928
